obs_month,neighborhood,signal_type,metric,value,is_imputed,source_id
2021-07-01,city_center,activity_proxy,parking_meters_reporting,316.0,false,J
2021-07-01,city_center,activity_proxy,parking_revenue_usd,64406.199999999924,false,J
2021-07-01,columbia,activity_proxy,paid_sessions,26495.0,false,J
2021-07-01,columbia,activity_proxy,parking_meters_reporting,117.0,false,J
2021-07-01,columbia,activity_proxy,parking_revenue_usd,39046.14,false,J
2021-07-01,cortez,activity_proxy,paid_sessions,38048.0,false,J
2021-07-01,cortez,activity_proxy,parking_meters_reporting,426.0,false,J
2021-07-01,cortez,activity_proxy,parking_revenue_usd,44735.67000000006,false,J
2021-07-01,east_village,activity_proxy,paid_sessions,92413.0,false,J
2021-07-01,east_village,activity_proxy,parking_meters_reporting,797.0,false,J
2021-07-01,east_village,activity_proxy,parking_revenue_usd,149660.85999999964,false,J
2021-07-01,gaslamp,activity_proxy,paid_sessions,30468.0,false,J
2021-07-01,gaslamp,activity_proxy,parking_meters_reporting,195.0,false,J
2021-07-01,gaslamp,activity_proxy,parking_revenue_usd,43024.34,false,J
2021-07-01,marina,activity_proxy,paid_sessions,53564.0,false,J
2021-07-01,marina,activity_proxy,parking_meters_reporting,202.0,false,J
2021-07-01,marina,activity_proxy,parking_revenue_usd,109687.07999999999,false,J
2021-08-01,city_center,activity_proxy,paid_sessions,48684.0,false,J
2021-08-01,city_center,activity_proxy,parking_meters_reporting,314.0,false,J
2021-08-01,city_center,activity_proxy,parking_revenue_usd,62588.64999999995,false,J
2021-08-01,columbia,activity_proxy,paid_sessions,24791.0,false,J
2021-08-01,columbia,activity_proxy,parking_meters_reporting,117.0,false,J
2021-08-01,columbia,activity_proxy,parking_revenue_usd,35853.48999999998,false,J
2021-08-01,cortez,activity_proxy,paid_sessions,37202.0,false,J
2021-08-01,cortez,activity_proxy,parking_meters_reporting,422.0,false,J
2021-08-01,cortez,activity_proxy,parking_revenue_usd,44723.310000000005,false,J
2021-08-01,east_village,activity_proxy,paid_sessions,85385.0,false,J
2021-08-01,east_village,activity_proxy,parking_meters_reporting,786.0,false,J
2021-08-01,east_village,activity_proxy,parking_revenue_usd,138331.7399999994,false,J
2021-08-01,gaslamp,activity_proxy,paid_sessions,28662.0,false,J
2021-08-01,gaslamp,activity_proxy,parking_meters_reporting,192.0,false,J
2021-08-01,gaslamp,activity_proxy,parking_revenue_usd,40608.73000000002,false,J
2021-08-01,marina,activity_proxy,paid_sessions,51587.0,false,J
2021-08-01,marina,activity_proxy,parking_meters_reporting,202.0,false,J
2021-08-01,marina,activity_proxy,parking_revenue_usd,106383.81000000001,false,J
2021-09-01,city_center,activity_proxy,paid_sessions,46564.0,false,J
2021-09-01,city_center,activity_proxy,parking_meters_reporting,313.0,false,J
2021-09-01,city_center,activity_proxy,parking_revenue_usd,59718.83999999992,false,J
2021-09-01,columbia,activity_proxy,paid_sessions,23120.0,false,J
2021-09-01,columbia,activity_proxy,parking_meters_reporting,118.0,false,J
2021-09-01,columbia,activity_proxy,parking_revenue_usd,33706.32000000001,false,J
2021-09-01,cortez,activity_proxy,paid_sessions,37859.0,false,J
2021-09-01,cortez,activity_proxy,parking_meters_reporting,408.0,false,J
2021-09-01,cortez,activity_proxy,parking_revenue_usd,47890.339999999975,false,J
2021-09-01,east_village,activity_proxy,paid_sessions,79477.0,false,J
2021-09-01,east_village,activity_proxy,parking_meters_reporting,754.0,false,J
2021-09-01,east_village,activity_proxy,parking_revenue_usd,130358.34999999912,false,J
2021-09-01,gaslamp,activity_proxy,paid_sessions,28533.0,false,J
2021-09-01,gaslamp,activity_proxy,parking_meters_reporting,190.0,false,J
2021-09-01,gaslamp,activity_proxy,parking_revenue_usd,40246.51000000002,false,J
2021-09-01,marina,activity_proxy,paid_sessions,47159.0,false,J
2021-09-01,marina,activity_proxy,parking_meters_reporting,202.0,false,J
2021-09-01,marina,activity_proxy,parking_revenue_usd,98397.07999999997,false,J
2021-10-01,city_center,activity_proxy,paid_sessions,46289.0,false,J
2021-10-01,city_center,activity_proxy,parking_meters_reporting,300.0,false,J
2021-10-01,city_center,activity_proxy,parking_revenue_usd,59382.71999999991,false,J
2021-10-01,columbia,activity_proxy,paid_sessions,22647.0,false,J
2021-10-01,columbia,activity_proxy,parking_meters_reporting,117.0,false,J
2021-10-01,columbia,activity_proxy,parking_revenue_usd,34238.11999999998,false,J
2021-10-01,cortez,activity_proxy,paid_sessions,39032.0,false,J
2021-10-01,cortez,activity_proxy,parking_meters_reporting,407.0,false,J
2021-10-01,cortez,activity_proxy,parking_revenue_usd,51622.71999999996,false,J
2021-10-01,east_village,activity_proxy,paid_sessions,80824.0,false,J
2021-10-01,east_village,activity_proxy,parking_meters_reporting,728.0,false,J
2021-10-01,east_village,activity_proxy,parking_revenue_usd,135707.65999999913,false,J
2021-10-01,gaslamp,activity_proxy,paid_sessions,28868.0,false,J
2021-10-01,gaslamp,activity_proxy,parking_meters_reporting,191.0,false,J
2021-10-01,gaslamp,activity_proxy,parking_revenue_usd,41447.549999999996,false,J
2021-10-01,marina,activity_proxy,paid_sessions,48462.0,false,J
2021-10-01,marina,activity_proxy,parking_meters_reporting,201.0,false,J
2021-10-01,marina,activity_proxy,parking_revenue_usd,101328.70999999993,false,J
2021-11-01,city_center,activity_proxy,paid_sessions,40787.0,false,J
2021-11-01,city_center,activity_proxy,parking_meters_reporting,302.0,false,J
2021-11-01,city_center,activity_proxy,parking_revenue_usd,52837.74999999994,false,J
2021-11-01,columbia,activity_proxy,paid_sessions,20946.0,false,J
2021-11-01,columbia,activity_proxy,parking_meters_reporting,116.0,false,J
