obs_month,neighborhood,signal_type,metric,value,is_imputed,source_id
2018-08-01,east_village,complaint,gid_requests,1.0,false,C
2018-08-01,east_village,enforcement,violations_72hr_reports,6.0,false,D
2018-08-01,gaslamp,observation,dsdp_adjusted_total,55.0,false,H
2018-08-01,gaslamp,observation,dsdp_individuals,55.0,false,H
2018-08-01,gaslamp,observation,dsdp_reported_total,55.0,false,A
2018-08-01,gaslamp,observation,dsdp_tents,0.0,false,H
2018-08-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2018-08-01,marina,observation,dsdp_adjusted_total,72.0,false,H
2018-08-01,marina,observation,dsdp_individuals,56.0,false,H
2018-08-01,marina,observation,dsdp_reported_total,72.0,false,A
2018-08-01,marina,observation,dsdp_tents,6.0,false,H
2018-08-01,marina,observation,dsdp_vehicles,3.0,false,H
2018-09-01,city_center,observation,dsdp_adjusted_total,129.0,false,H
2018-09-01,city_center,observation,dsdp_individuals,122.0,false,H
2018-09-01,city_center,observation,dsdp_reported_total,129.0,false,A
2018-09-01,city_center,observation,dsdp_tents,4.0,false,H
2018-09-01,city_center,observation,dsdp_vehicles,0.0,false,H
2018-09-01,columbia,observation,dsdp_adjusted_total,26.0,false,H
2018-09-01,columbia,observation,dsdp_individuals,21.0,false,H
2018-09-01,columbia,observation,dsdp_reported_total,26.0,false,A
2018-09-01,columbia,observation,dsdp_tents,3.0,false,H
2018-09-01,columbia,observation,dsdp_vehicles,0.0,false,H
2018-09-01,core,complaint,gid_requests,7.0,false,C
2018-09-01,core,enforcement,violations_72hr_reports,12.0,false,D
2018-09-01,cortez,observation,dsdp_adjusted_total,32.0,false,H
2018-09-01,cortez,observation,dsdp_individuals,30.0,false,H
2018-09-01,cortez,observation,dsdp_reported_total,32.0,false,A
2018-09-01,cortez,observation,dsdp_tents,1.0,false,H
2018-09-01,cortez,observation,dsdp_vehicles,0.0,false,H
2018-09-01,cortez,complaint,gid_requests,3.0,false,C
2018-09-01,cortez,enforcement,violations_72hr_reports,4.0,false,D
2018-09-01,east_village,observation,dsdp_adjusted_total,501.0,false,H
2018-09-01,east_village,observation,dsdp_individuals,369.0,false,H
2018-09-01,east_village,observation,dsdp_reported_total,501.0,false,A
2018-09-01,east_village,observation,dsdp_tents,67.0,false,H
2018-09-01,east_village,observation,dsdp_vehicles,7.0,false,H
2018-09-01,east_village,complaint,gid_requests,17.0,false,C
2018-09-01,east_village,enforcement,violations_72hr_reports,2.0,false,D
2018-09-01,gaslamp,observation,dsdp_adjusted_total,53.0,false,H
2018-09-01,gaslamp,observation,dsdp_individuals,51.0,false,H
2018-09-01,gaslamp,observation,dsdp_reported_total,53.0,false,A
2018-09-01,gaslamp,observation,dsdp_tents,1.0,false,H
2018-09-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2018-09-01,marina,observation,dsdp_adjusted_total,46.0,false,H
2018-09-01,marina,observation,dsdp_individuals,32.0,false,H
2018-09-01,marina,observation,dsdp_reported_total,46.0,false,A
2018-09-01,marina,observation,dsdp_tents,8.0,false,H
2018-09-01,marina,observation,dsdp_vehicles,0.0,false,H
2018-09-01,marina,complaint,gid_requests,10.0,false,C
2018-09-01,marina,enforcement,violations_72hr_reports,2.0,false,D
2018-10-01,city_center,observation,dsdp_adjusted_total,104.0,false,H
2018-10-01,city_center,observation,dsdp_individuals,86.0,false,H
2018-10-01,city_center,observation,dsdp_reported_total,104.0,false,A
2018-10-01,city_center,observation,dsdp_tents,10.0,false,H
2018-10-01,city_center,observation,dsdp_vehicles,0.0,false,H
2018-10-01,columbia,observation,dsdp_adjusted_total,34.0,false,H
2018-10-01,columbia,observation,dsdp_individuals,27.0,false,H
2018-10-01,columbia,observation,dsdp_reported_total,34.0,false,A
2018-10-01,columbia,observation,dsdp_tents,4.0,false,H
2018-10-01,columbia,observation,dsdp_vehicles,0.0,false,H
2018-10-01,columbia,complaint,gid_requests,1.0,false,C
2018-10-01,core,complaint,gid_requests,12.0,false,C
2018-10-01,core,enforcement,violations_72hr_reports,7.0,false,D
2018-10-01,cortez,observation,dsdp_adjusted_total,16.0,false,H
2018-10-01,cortez,observation,dsdp_individuals,16.0,false,H
2018-10-01,cortez,observation,dsdp_reported_total,16.0,false,A
2018-10-01,cortez,observation,dsdp_tents,0.0,false,H
2018-10-01,cortez,observation,dsdp_vehicles,0.0,false,H
2018-10-01,cortez,enforcement,violations_72hr_reports,3.0,false,D
2018-10-01,east_village,observation,dsdp_adjusted_total,504.0,false,H
2018-10-01,east_village,observation,dsdp_individuals,398.0,false,H
2018-10-01,east_village,observation,dsdp_reported_total,504.0,false,A
2018-10-01,east_village,observation,dsdp_tents,56.0,false,H
2018-10-01,east_village,observation,dsdp_vehicles,4.0,false,H
2018-10-01,east_village,complaint,gid_requests,19.0,false,C
2018-10-01,east_village,enforcement,violations_72hr_reports,2.0,false,D
2018-10-01,gaslamp,observation,dsdp_adjusted_total,52.0,false,H
2018-10-01,gaslamp,observation,dsdp_individuals,52.0,false,H
2018-10-01,gaslamp,observation,dsdp_reported_total,52.0,false,A
2018-10-01,gaslamp,observation,dsdp_tents,0.0,false,H
2018-10-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2018-10-01,gaslamp,complaint,gid_requests,3.0,false,C
2018-10-01,marina,observation,dsdp_adjusted_total,29.0,false,H
2018-10-01,marina,observation,dsdp_individuals,25.0,false,H
2018-10-01,marina,observation,dsdp_reported_total,29.0,false,A
2018-10-01,marina,observation,dsdp_tents,2.0,false,H
2018-10-01,marina,observation,dsdp_vehicles,0.0,false,H
2018-10-01,marina,complaint,gid_requests,2.0,false,C
2018-11-01,city_center,observation,dsdp_adjusted_total,146.0,false,H
2018-11-01,city_center,observation,dsdp_reported_total,146.0,false,A
2018-11-01,columbia,observation,dsdp_adjusted_total,24.0,false,H
2018-11-01,columbia,observation,dsdp_reported_total,24.0,false,A
2018-11-01,core,complaint,gid_requests,7.0,false,C
2018-11-01,core,enforcement,violations_72hr_reports,5.0,false,D
2018-11-01,cortez,observation,dsdp_adjusted_total,46.0,false,H
2018-11-01,cortez,observation,dsdp_reported_total,46.0,false,A
2018-11-01,cortez,complaint,gid_requests,1.0,false,C
2018-11-01,east_village,observation,dsdp_adjusted_total,473.0,false,H
2018-11-01,east_village,observation,dsdp_reported_total,473.0,false,A
2018-11-01,east_village,complaint,gid_requests,13.0,false,C
2018-11-01,east_village,enforcement,violations_72hr_reports,4.0,false,D
2018-11-01,gaslamp,observation,dsdp_adjusted_total,69.0,false,H
2018-11-01,gaslamp,observation,dsdp_reported_total,69.0,false,A
2018-11-01,marina,observation,dsdp_adjusted_total,41.0,false,H
2018-11-01,marina,observation,dsdp_reported_total,41.0,false,A
2018-11-01,marina,complaint,gid_requests,2.0,false,C
2018-12-01,city_center,observation,dsdp_adjusted_total,147.0,false,H
2018-12-01,city_center,observation,dsdp_individuals,121.0,false,H
2018-12-01,city_center,observation,dsdp_reported_total,147.0,false,A
2018-12-01,city_center,observation,dsdp_tents,15.0,false,H
2018-12-01,city_center,observation,dsdp_vehicles,0.0,false,H
2018-12-01,columbia,observation,dsdp_adjusted_total,45.0,false,H
2018-12-01,columbia,observation,dsdp_individuals,36.0,false,H
2018-12-01,columbia,observation,dsdp_reported_total,45.0,false,A
2018-12-01,columbia,observation,dsdp_tents,5.0,false,H
2018-12-01,columbia,observation,dsdp_vehicles,0.0,false,H
2018-12-01,columbia,complaint,gid_requests,1.0,false,C
2018-12-01,core,complaint,gid_requests,4.0,false,C
2018-12-01,core,enforcement,violations_72hr_reports,5.0,false,D
2018-12-01,cortez,observation,dsdp_adjusted_total,40.0,false,H
2018-12-01,cortez,observation,dsdp_individuals,38.0,false,H
2018-12-01,cortez,observation,dsdp_reported_total,40.0,false,A
2018-12-01,cortez,observation,dsdp_tents,1.0,false,H
2018-12-01,cortez,observation,dsdp_vehicles,0.0,false,H
2018-12-01,cortez,complaint,gid_requests,3.0,false,C
2018-12-01,east_village,observation,dsdp_adjusted_total,482.0,false,H
2018-12-01,east_village,observation,dsdp_individuals,330.0,false,H
2018-12-01,east_village,observation,dsdp_reported_total,482.0,false,A
2018-12-01,east_village,observation,dsdp_tents,81.0,false,H
2018-12-01,east_village,observation,dsdp_vehicles,5.0,false,H
2018-12-01,east_village,complaint,gid_requests,11.0,false,C
2018-12-01,gaslamp,observation,dsdp_adjusted_total,40.0,false,H
2018-12-01,gaslamp,observation,dsdp_individuals,38.0,false,H
2018-12-01,gaslamp,observation,dsdp_reported_total,40.0,false,A
2018-12-01,gaslamp,observation,dsdp_tents,1.0,false,H
2018-12-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2018-12-01,gaslamp,complaint,gid_requests,5.0,false,C
2018-12-01,marina,observation,dsdp_adjusted_total,52.0,false,H
2018-12-01,marina,observation,dsdp_individuals,38.0,false,H
2018-12-01,marina,observation,dsdp_reported_total,52.0,false,A
2018-12-01,marina,observation,dsdp_tents,8.0,false,H
2018-12-01,marina,observation,dsdp_vehicles,0.0,false,H
2018-12-01,marina,complaint,gid_requests,9.0,false,C
2018-12-01,marina,enforcement,violations_72hr_reports,1.0,false,D
2019-01-01,city_center,observation,dsdp_adjusted_total,132.0,false,H
2019-01-01,city_center,observation,dsdp_individuals,100.0,false,H
2019-01-01,city_center,observation,dsdp_reported_total,132.0,false,A
2019-01-01,city_center,observation,dsdp_tents,18.0,false,H
2019-01-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-01-01,columbia,observation,dsdp_adjusted_total,53.0,false,H
2019-01-01,columbia,observation,dsdp_individuals,27.0,false,H
2019-01-01,columbia,observation,dsdp_reported_total,53.0,false,A
2019-01-01,columbia,observation,dsdp_tents,15.0,false,H
2019-01-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-01-01,core,complaint,gid_requests,3.0,false,C
2019-01-01,core,enforcement,violations_72hr_reports,17.0,false,D
2019-01-01,cortez,observation,dsdp_adjusted_total,54.0,false,H
2019-01-01,cortez,observation,dsdp_individuals,47.0,false,H
2019-01-01,cortez,observation,dsdp_reported_total,54.0,false,A
2019-01-01,cortez,observation,dsdp_tents,4.0,false,H
2019-01-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-01-01,cortez,complaint,gid_requests,4.0,false,C
2019-01-01,cortez,enforcement,violations_72hr_reports,1.0,false,D
2019-01-01,east_village,observation,dsdp_adjusted_total,543.0,false,H
2019-01-01,east_village,observation,dsdp_individuals,384.0,false,H
2019-01-01,east_village,observation,dsdp_reported_total,543.0,false,A
2019-01-01,east_village,observation,dsdp_tents,83.0,false,H
2019-01-01,east_village,observation,dsdp_vehicles,7.0,false,H
2019-01-01,east_village,complaint,gid_requests,21.0,false,C
2019-01-01,east_village,enforcement,violations_72hr_reports,8.0,false,D
2019-01-01,gaslamp,observation,dsdp_adjusted_total,59.0,false,H
2019-01-01,gaslamp,observation,dsdp_individuals,55.0,false,H
2019-01-01,gaslamp,observation,dsdp_reported_total,59.0,false,A
2019-01-01,gaslamp,observation,dsdp_tents,2.0,false,H
2019-01-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-01-01,gaslamp,complaint,gid_requests,1.0,false,C
2019-01-01,marina,observation,dsdp_adjusted_total,57.0,false,H
2019-01-01,marina,observation,dsdp_individuals,32.0,false,H
2019-01-01,marina,observation,dsdp_reported_total,57.0,false,A
2019-01-01,marina,observation,dsdp_tents,14.0,false,H
2019-01-01,marina,observation,dsdp_vehicles,0.0,false,H
2019-01-01,marina,complaint,gid_requests,4.0,false,C
2019-02-01,city_center,observation,dsdp_adjusted_total,109.0,false,H
2019-02-01,city_center,observation,dsdp_individuals,97.0,false,H
2019-02-01,city_center,observation,dsdp_reported_total,109.0,false,A
2019-02-01,city_center,observation,dsdp_tents,7.0,false,H
2019-02-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-02-01,columbia,observation,dsdp_adjusted_total,43.0,false,H
2019-02-01,columbia,observation,dsdp_individuals,20.0,false,H
2019-02-01,columbia,observation,dsdp_reported_total,43.0,false,A
2019-02-01,columbia,observation,dsdp_tents,13.0,false,H
2019-02-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-02-01,core,complaint,gid_requests,4.0,false,C
2019-02-01,core,enforcement,violations_72hr_reports,9.0,false,D
2019-02-01,cortez,observation,dsdp_adjusted_total,33.0,false,H
2019-02-01,cortez,observation,dsdp_individuals,31.0,false,H
2019-02-01,cortez,observation,dsdp_reported_total,33.0,false,A
2019-02-01,cortez,observation,dsdp_tents,1.0,false,H
2019-02-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-02-01,cortez,complaint,gid_requests,2.0,false,C
2019-02-01,cortez,enforcement,violations_72hr_reports,3.0,false,D
2019-02-01,east_village,observation,dsdp_adjusted_total,497.0,false,H
2019-02-01,east_village,observation,dsdp_individuals,321.0,false,H
2019-02-01,east_village,observation,dsdp_reported_total,497.0,false,A
2019-02-01,east_village,observation,dsdp_tents,88.0,false,H
2019-02-01,east_village,observation,dsdp_vehicles,11.0,false,H
2019-02-01,east_village,complaint,gid_requests,9.0,false,C
2019-02-01,east_village,enforcement,violations_72hr_reports,6.0,false,D
2019-02-01,gaslamp,observation,dsdp_adjusted_total,68.0,false,H
2019-02-01,gaslamp,observation,dsdp_individuals,66.0,false,H
2019-02-01,gaslamp,observation,dsdp_reported_total,68.0,false,A
2019-02-01,gaslamp,observation,dsdp_tents,1.0,false,H
2019-02-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-02-01,marina,observation,dsdp_adjusted_total,49.0,false,H
2019-02-01,marina,observation,dsdp_individuals,40.0,false,H
2019-02-01,marina,observation,dsdp_reported_total,49.0,false,A
2019-02-01,marina,observation,dsdp_tents,5.0,false,H
2019-02-01,marina,observation,dsdp_vehicles,0.0,false,H
2019-02-01,marina,complaint,gid_requests,6.0,false,C
2019-03-01,city_center,observation,dsdp_adjusted_total,130.0,false,H
2019-03-01,city_center,observation,dsdp_individuals,109.0,false,H
2019-03-01,city_center,observation,dsdp_reported_total,130.0,false,A
2019-03-01,city_center,observation,dsdp_tents,12.0,false,H
2019-03-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-03-01,columbia,observation,dsdp_adjusted_total,33.0,false,H
2019-03-01,columbia,observation,dsdp_individuals,17.0,false,H
2019-03-01,columbia,observation,dsdp_reported_total,33.0,false,A
2019-03-01,columbia,observation,dsdp_tents,9.0,false,H
2019-03-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-03-01,columbia,enforcement,violations_72hr_reports,1.0,false,D
2019-03-01,core,enforcement,violations_72hr_reports,5.0,false,D
2019-03-01,cortez,observation,dsdp_adjusted_total,53.0,false,H
2019-03-01,cortez,observation,dsdp_individuals,49.0,false,H
2019-03-01,cortez,observation,dsdp_reported_total,53.0,false,A
2019-03-01,cortez,observation,dsdp_tents,2.0,false,H
2019-03-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-03-01,cortez,complaint,gid_requests,1.0,false,C
2019-03-01,cortez,enforcement,violations_72hr_reports,1.0,false,D
2019-03-01,east_village,observation,dsdp_adjusted_total,428.0,false,H
2019-03-01,east_village,observation,dsdp_individuals,288.0,false,H
2019-03-01,east_village,observation,dsdp_reported_total,428.0,false,A
2019-03-01,east_village,observation,dsdp_tents,66.0,false,H
2019-03-01,east_village,observation,dsdp_vehicles,12.0,false,H
2019-03-01,east_village,complaint,gid_requests,4.0,false,C
2019-03-01,east_village,enforcement,violations_72hr_reports,9.0,false,D
2019-03-01,gaslamp,observation,dsdp_adjusted_total,59.0,false,H
2019-03-01,gaslamp,observation,dsdp_individuals,59.0,false,H
2019-03-01,gaslamp,observation,dsdp_reported_total,59.0,false,A
2019-03-01,gaslamp,observation,dsdp_tents,0.0,false,H
2019-03-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-03-01,marina,observation,dsdp_adjusted_total,30.0,false,H
2019-03-01,marina,observation,dsdp_individuals,23.0,false,H
2019-03-01,marina,observation,dsdp_reported_total,30.0,false,A
2019-03-01,marina,observation,dsdp_tents,4.0,false,H
2019-03-01,marina,observation,dsdp_vehicles,0.0,false,H
2019-03-01,marina,complaint,gid_requests,3.0,false,C
2019-04-01,city_center,observation,dsdp_adjusted_total,107.0,false,H
2019-04-01,city_center,observation,dsdp_individuals,89.0,false,H
2019-04-01,city_center,observation,dsdp_reported_total,107.0,false,A
2019-04-01,city_center,observation,dsdp_tents,10.0,false,H
2019-04-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-04-01,columbia,observation,dsdp_adjusted_total,55.0,false,H
2019-04-01,columbia,observation,dsdp_individuals,46.0,false,H
2019-04-01,columbia,observation,dsdp_reported_total,55.0,false,A
2019-04-01,columbia,observation,dsdp_tents,5.0,false,H
2019-04-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-04-01,columbia,enforcement,violations_72hr_reports,2.0,false,D
2019-04-01,core,complaint,gid_requests,4.0,false,C
2019-04-01,core,enforcement,violations_72hr_reports,10.0,false,D
2019-04-01,cortez,observation,dsdp_adjusted_total,44.0,false,H
2019-04-01,cortez,observation,dsdp_individuals,40.0,false,H
2019-04-01,cortez,observation,dsdp_reported_total,44.0,false,A
2019-04-01,cortez,observation,dsdp_tents,2.0,false,H
2019-04-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-04-01,cortez,complaint,gid_requests,1.0,false,C
2019-04-01,cortez,enforcement,violations_72hr_reports,6.0,false,D
2019-04-01,east_village,observation,dsdp_adjusted_total,502.0,false,H
2019-04-01,east_village,observation,dsdp_individuals,364.0,false,H
2019-04-01,east_village,observation,dsdp_reported_total,502.0,false,A
2019-04-01,east_village,observation,dsdp_tents,67.0,false,H
2019-04-01,east_village,observation,dsdp_vehicles,12.0,false,H
2019-04-01,east_village,complaint,gid_requests,9.0,false,C
2019-04-01,east_village,enforcement,violations_72hr_reports,7.0,false,D
2019-04-01,gaslamp,observation,dsdp_adjusted_total,36.0,false,H
2019-04-01,gaslamp,observation,dsdp_individuals,36.0,false,H
2019-04-01,gaslamp,observation,dsdp_reported_total,36.0,false,A
2019-04-01,gaslamp,observation,dsdp_tents,0.0,false,H
2019-04-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-04-01,marina,observation,dsdp_adjusted_total,33.0,false,H
2019-04-01,marina,observation,dsdp_individuals,19.0,false,H
2019-04-01,marina,observation,dsdp_reported_total,33.0,false,A
2019-04-01,marina,observation,dsdp_tents,7.0,false,H
2019-04-01,marina,observation,dsdp_vehicles,1.0,false,H
2019-04-01,marina,complaint,gid_requests,2.0,false,C
2019-05-01,city_center,observation,dsdp_adjusted_total,146.0,false,H
2019-05-01,city_center,observation,dsdp_individuals,125.0,false,H
2019-05-01,city_center,observation,dsdp_tents,12.0,false,H
2019-05-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-05-01,columbia,observation,dsdp_adjusted_total,61.0,false,H
2019-05-01,columbia,observation,dsdp_individuals,43.0,false,H
2019-05-01,columbia,observation,dsdp_tents,10.0,false,H
2019-05-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-05-01,columbia,enforcement,violations_72hr_reports,2.0,false,D
2019-05-01,core,complaint,gid_requests,2.0,false,C
2019-05-01,core,enforcement,violations_72hr_reports,4.0,false,D
2019-05-01,cortez,observation,dsdp_adjusted_total,45.0,false,H
2019-05-01,cortez,observation,dsdp_individuals,40.0,false,H
2019-05-01,cortez,observation,dsdp_tents,3.0,false,H
2019-05-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-05-01,cortez,enforcement,violations_72hr_reports,1.0,false,D
2019-05-01,east_village,observation,dsdp_adjusted_total,506.0,false,H
2019-05-01,east_village,observation,dsdp_individuals,331.0,false,H
2019-05-01,east_village,observation,dsdp_tents,87.0,false,H
2019-05-01,east_village,observation,dsdp_vehicles,11.0,false,H
2019-05-01,east_village,complaint,gid_requests,10.0,false,C
2019-05-01,east_village,enforcement,violations_72hr_reports,4.0,false,D
2019-05-01,gaslamp,observation,dsdp_adjusted_total,65.0,false,H
2019-05-01,gaslamp,observation,dsdp_individuals,58.0,false,H
2019-05-01,gaslamp,observation,dsdp_tents,4.0,false,H
2019-05-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-05-01,gaslamp,complaint,gid_requests,2.0,false,C
2019-05-01,marina,observation,dsdp_adjusted_total,38.0,false,H
2019-05-01,marina,observation,dsdp_individuals,24.0,false,H
2019-05-01,marina,observation,dsdp_tents,8.0,false,H
2019-05-01,marina,observation,dsdp_vehicles,0.0,false,H
2019-05-01,marina,enforcement,violations_72hr_reports,1.0,false,D
2019-06-01,city_center,observation,dsdp_adjusted_total,157.0,false,H
2019-06-01,city_center,observation,dsdp_individuals,138.0,false,H
2019-06-01,city_center,observation,dsdp_tents,11.0,false,H
2019-06-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-06-01,columbia,observation,dsdp_adjusted_total,61.0,false,H
2019-06-01,columbia,observation,dsdp_individuals,42.0,false,H
2019-06-01,columbia,observation,dsdp_tents,11.0,false,H
2019-06-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-06-01,columbia,complaint,gid_requests,2.0,false,C
2019-06-01,core,complaint,gid_requests,4.0,false,C
2019-06-01,core,enforcement,violations_72hr_reports,1.0,false,D
2019-06-01,cortez,observation,dsdp_adjusted_total,46.0,false,H
2019-06-01,cortez,observation,dsdp_individuals,44.0,false,H
2019-06-01,cortez,observation,dsdp_tents,1.0,false,H
2019-06-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-06-01,cortez,complaint,gid_requests,1.0,false,C
2019-06-01,cortez,enforcement,violations_72hr_reports,13.0,false,D
2019-06-01,east_village,observation,dsdp_adjusted_total,468.0,false,H
2019-06-01,east_village,observation,dsdp_individuals,311.0,false,H
2019-06-01,east_village,observation,dsdp_tents,77.0,false,H
2019-06-01,east_village,observation,dsdp_vehicles,13.0,false,H
2019-06-01,east_village,complaint,gid_requests,5.0,false,C
2019-06-01,east_village,enforcement,violations_72hr_reports,8.0,false,D
2019-06-01,gaslamp,observation,dsdp_adjusted_total,54.0,false,H
2019-06-01,gaslamp,observation,dsdp_individuals,47.0,false,H
2019-06-01,gaslamp,observation,dsdp_tents,4.0,false,H
2019-06-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-06-01,gaslamp,complaint,gid_requests,1.0,false,C
2019-06-01,marina,observation,dsdp_adjusted_total,35.0,false,H
2019-06-01,marina,observation,dsdp_individuals,28.0,false,H
2019-06-01,marina,observation,dsdp_tents,4.0,false,H
2019-06-01,marina,observation,dsdp_vehicles,0.0,false,H
2019-06-01,marina,enforcement,violations_72hr_reports,2.0,false,D
2019-07-01,city_center,observation,dsdp_adjusted_total,147.0,false,H
2019-07-01,city_center,observation,dsdp_individuals,122.0,false,H
2019-07-01,city_center,observation,dsdp_tents,14.0,false,H
2019-07-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-07-01,columbia,observation,dsdp_adjusted_total,52.0,false,H
2019-07-01,columbia,observation,dsdp_individuals,34.0,false,H
2019-07-01,columbia,observation,dsdp_tents,10.0,false,H
2019-07-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-07-01,core,complaint,gid_requests,9.0,false,C
2019-07-01,core,enforcement,violations_72hr_reports,10.0,false,D
2019-07-01,cortez,observation,dsdp_adjusted_total,71.0,false,H
2019-07-01,cortez,observation,dsdp_individuals,62.0,false,H
2019-07-01,cortez,observation,dsdp_tents,5.0,false,H
2019-07-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-07-01,cortez,enforcement,violations_72hr_reports,7.0,false,D
2019-07-01,east_village,observation,dsdp_adjusted_total,604.0,false,H
2019-07-01,east_village,observation,dsdp_individuals,441.0,false,H
2019-07-01,east_village,observation,dsdp_tents,69.0,false,H
2019-07-01,east_village,observation,dsdp_vehicles,21.0,false,H
2019-07-01,east_village,complaint,gid_requests,14.0,false,C
2019-07-01,east_village,enforcement,violations_72hr_reports,4.0,false,D
2019-07-01,gaslamp,observation,dsdp_adjusted_total,52.0,false,H
2019-07-01,gaslamp,observation,dsdp_individuals,50.0,false,H
2019-07-01,gaslamp,observation,dsdp_tents,1.0,false,H
2019-07-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-07-01,gaslamp,complaint,gid_requests,5.0,false,C
2019-07-01,gaslamp,enforcement,violations_72hr_reports,1.0,false,D
2019-07-01,marina,observation,dsdp_adjusted_total,36.0,false,H
2019-07-01,marina,observation,dsdp_individuals,34.0,false,H
2019-07-01,marina,observation,dsdp_tents,1.0,false,H
2019-07-01,marina,observation,dsdp_vehicles,0.0,false,H
2019-07-01,marina,complaint,gid_requests,4.0,false,C
2019-08-01,city_center,observation,dsdp_adjusted_total,124.0,false,H
2019-08-01,city_center,observation,dsdp_individuals,113.0,false,H
2019-08-01,city_center,observation,dsdp_tents,6.0,false,H
2019-08-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-08-01,columbia,observation,dsdp_adjusted_total,46.0,false,H
2019-08-01,columbia,observation,dsdp_individuals,32.0,false,H
2019-08-01,columbia,observation,dsdp_tents,8.0,false,H
2019-08-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-08-01,columbia,complaint,gid_requests,1.0,false,C
2019-08-01,columbia,enforcement,violations_72hr_reports,1.0,false,D
2019-08-01,core,complaint,gid_requests,15.0,false,C
2019-08-01,core,enforcement,violations_72hr_reports,14.0,false,D
2019-08-01,cortez,observation,dsdp_adjusted_total,31.0,false,H
2019-08-01,cortez,observation,dsdp_individuals,29.0,false,H
2019-08-01,cortez,observation,dsdp_tents,1.0,false,H
2019-08-01,cortez,observation,dsdp_vehicles,0.0,false,H
2019-08-01,cortez,complaint,gid_requests,2.0,false,C
2019-08-01,cortez,enforcement,violations_72hr_reports,15.0,false,D
2019-08-01,east_village,observation,dsdp_adjusted_total,470.0,false,H
2019-08-01,east_village,observation,dsdp_individuals,377.0,false,H
2019-08-01,east_village,observation,dsdp_tents,46.0,false,H
2019-08-01,east_village,observation,dsdp_vehicles,6.0,false,H
2019-08-01,east_village,complaint,gid_requests,9.0,false,C
2019-08-01,east_village,enforcement,violations_72hr_reports,7.0,false,D
2019-08-01,gaslamp,observation,dsdp_adjusted_total,61.0,false,H
2019-08-01,gaslamp,observation,dsdp_individuals,56.0,false,H
2019-08-01,gaslamp,observation,dsdp_tents,3.0,false,H
2019-08-01,gaslamp,observation,dsdp_vehicles,0.0,false,H
2019-08-01,gaslamp,complaint,gid_requests,6.0,false,C
2019-08-01,marina,observation,dsdp_adjusted_total,39.0,false,H
2019-08-01,marina,observation,dsdp_individuals,30.0,false,H
2019-08-01,marina,observation,dsdp_tents,5.0,false,H
2019-08-01,marina,observation,dsdp_vehicles,0.0,false,H
2019-08-01,marina,complaint,gid_requests,6.0,false,C
2019-09-01,city_center,observation,dsdp_adjusted_total,192.0,false,H
2019-09-01,city_center,observation,dsdp_individuals,178.0,false,H
2019-09-01,city_center,observation,dsdp_tents,8.0,false,H
2019-09-01,city_center,observation,dsdp_vehicles,0.0,false,H
2019-09-01,columbia,observation,dsdp_adjusted_total,49.0,false,H
2019-09-01,columbia,observation,dsdp_individuals,42.0,false,H
2019-09-01,columbia,observation,dsdp_tents,4.0,false,H
2019-09-01,columbia,observation,dsdp_vehicles,0.0,false,H
2019-09-01,columbia,complaint,gid_requests,2.0,false,C
2019-09-01,core,complaint,gid_requests,9.0,false,C
2019-09-01,core,enforcement,violations_72hr_reports,13.0,false,D
2019-09-01,cortez,observation,dsdp_adjusted_total,55.0,false,H
2019-09-01,cortez,observation,dsdp_individuals,48.0,false,H
2019-09-01,cortez,observation,dsdp_tents,4.0,false,H
2019-09-01,cortez,observation,dsdp_vehicles,0.0,false,H
